LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHL,MEATCONSUMP,PIG,KG_CAP,A,2006,16.2526973168783,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2007,16.7558499077542,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2008,18.142816371844802,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2009,17.214197721301698,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2010,17.692918184062602,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2011,18.6431284974732,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2012,19.604563599467,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2013,19.6855228404459,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2014,18.0191220884505,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2015,17.6216554483576,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2016,18.2624025140041,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2017,19.4092706621146,
CHL,MEATCONSUMP,PIG,KG_CAP,A,2018,18.998276431363802,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1990,7.82968248738212,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,8.6468286540895,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,12.875165786064803,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,15.172905314574196,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1994,16.684198309556,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1995,19.171563223425103,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1996,20.0567563949175,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1997,19.8792466482995,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1998,21.3918397059979,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1999,21.665633616449103,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2000,23.376856804695894,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2001,24.777198197127294,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,23.517349991705494,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2003,23.5834638459592,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2004,25.923180599015197,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,25.724765761529998,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2006,29.402784035177802,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,30.3741876892525,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,28.6484827482729,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,27.4661690875157,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,29.0384139796384,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,31.5491924988719,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,31.6843843115839,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,32.2749161877798,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,32.0239513981902,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,33.9237371512629,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,35.8905933498615,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,35.96683910852639,
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,36.5379845612914,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.8138755832712579,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.877113382939585,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.954544416824096,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.901515997959532,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.7864326065630319,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.726762842174982,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.7082998808785609,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.740184406751718,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.767417731279149,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.7685271456429341,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.729881879660389,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.623043509235285,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.612313869252451,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.537433816239976,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.5174685365860521,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.4906060724185301,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.586949211438173,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.591556709366723,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.6522173926132061,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.5588734368098411,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.489269404774753,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.53693085179349,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.5321815994675371,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.431312809660323,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.475482220291265,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.4603498505634121,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.4193250442430879,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.429410456171936,
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.417972258104324,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1990,0.641784078093266,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1991,0.752711761436285,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1992,1.0031200337195,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.25745150176503,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.52440396373494,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1995,1.95522446577509,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1996,1.94695072057924,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1997,2.4072342650430603,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1998,2.6105776532483103,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,1999,2.7516085611174907,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2000,2.71606345340144,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2001,2.7486032833372005,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2002,2.81455083547435,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2003,2.89687178109984,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2004,2.96032313746229,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2005,2.96443576460172,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2006,2.98026712545432,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2007,3.1548231339440203,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2008,3.1532233065237896,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2009,3.2197735287842297,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2010,3.2140894536541498,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2011,3.09922889486305,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2012,3.1315594552766903,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2013,3.2594854643074305,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2014,3.25314940986437,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2015,3.3612646084949795,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2016,3.41957418272996,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2017,3.56273656271114,
CHN,MEATCONSUMP,BEEF,KG_CAP,A,2018,3.80350349023303,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1990,15.0152795719685,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1991,15.9007098555411,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1992,16.989494631525304,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1993,18.183803470753,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1994,19.690560252900802,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1995,19.9547828408478,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1996,19.572201779794298,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1997,22.1641759566954,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1998,23.7928240971055,
CHN,MEATCONSUMP,PIG,KG_CAP,A,1999,23.7531111707372,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2000,24.1234409119928,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2001,24.4213233128814,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2002,24.695120172888302,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2003,25.1702809683208,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2004,25.496686970623895,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2005,26.607799363588,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2006,27.0790974425879,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2007,24.944308144864696,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2008,26.9980346094369,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2009,28.4168914591854,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2010,29.506712333684398,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2011,29.5066437680058,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2012,31.0772260952148,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2013,31.9767236477537,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2014,32.925503164514,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2015,32.103175151280496,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2016,31.202214338284602,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2017,30.921408824449703,
CHN,MEATCONSUMP,PIG,KG_CAP,A,2018,30.437704229342494,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1990,7.505681288984799e-08,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1991,2.90714692067406,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1992,3.2742238671743302,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.13716769410414,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1994,4.70162239545142,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1995,5.94765429658391,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.92504427313921,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.763276782388671,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1998,7.46835328556801,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,1999,7.7764382248704,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2000,8.39780761448403,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2001,8.14062788069441,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2002,8.17286558867033,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2003,8.494343654836769,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2004,8.33881731581458,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2005,8.9189949033791,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2006,9.15781691934679,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2007,9.82400864979632,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2008,10.4219670384245,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2009,10.7029008192312,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2010,10.8435241346382,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2011,10.996702457133901,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2012,11.5949381808841,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2013,11.7126486038869,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2014,11.092055503508101,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2015,10.872839800804,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2016,11.595590993320195,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2017,11.4065416699849,
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2018,11.5549102257081,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.7993671348269641,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.871540672718807,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.912448872590904,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.99138739823786,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1994,1.05908593264518,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1995,1.23855356269671,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1996,1.2758740369945,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1997,1.48924144277194,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1998,1.63327000470056,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,1999,1.73872777262047,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2000,1.8265412492645297,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2001,1.84369245401294,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2002,1.91774379591269,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2003,2.06663043725857,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2004,2.20404257687471,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2005,2.30471152474844,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2006,2.37973698156082,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2007,2.50264273342144,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2008,2.48229587856528,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2009,2.5378956774605603,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2010,2.61247999211865,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2011,2.57766565061465,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2012,2.6421118479631804,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2013,2.7599780241490697,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2014,2.88702441310186,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2015,2.91634916695221,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2016,3.0177235219760696,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2017,3.0738961969158303,
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2018,3.13999700143478,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1990,15.011016968842899,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1991,13.5589473110272,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1992,11.5560212574438,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1993,11.6273155561381,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1994,12.3191042365802,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1995,13.129170037681199,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1996,13.4614424377197,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1997,13.8546014868761,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1998,13.6560105312468,
COL,MEATCONSUMP,BEEF,KG_CAP,A,1999,12.6016726616888,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2000,12.9228668689919,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2001,11.9279676646055,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2002,11.3655720840328,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2003,10.6014297113387,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2004,11.548483006588599,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2005,12.6600248982007,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2006,12.853600755706804,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2007,12.2416252584752,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2008,11.9115187663199,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.8925908318226,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2010,11.682574400897,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2011,12.3234716802913,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2012,12.640053626965498,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2013,12.1234038504999,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2014,12.1854455599303,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2015,12.294746551586199,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2016,11.351146711533898,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.5044213243395,
COL,MEATCONSUMP,BEEF,KG_CAP,A,2018,10.7543428273755,
COL,MEATCONSUMP,PIG,KG_CAP,A,1990,3.04702973219077,
COL,MEATCONSUMP,PIG,KG_CAP,A,1991,2.9890282446945204,
COL,MEATCONSUMP,PIG,KG_CAP,A,1992,2.96983727265656,
COL,MEATCONSUMP,PIG,KG_CAP,A,1993,2.9108464342697,
COL,MEATCONSUMP,PIG,KG_CAP,A,1994,2.8841996741214704,
COL,MEATCONSUMP,PIG,KG_CAP,A,1995,2.8954740196967297,
COL,MEATCONSUMP,PIG,KG_CAP,A,1996,2.719308444802,
COL,MEATCONSUMP,PIG,KG_CAP,A,1997,2.17318076725486,
COL,MEATCONSUMP,PIG,KG_CAP,A,1998,1.63773294480019,
COL,MEATCONSUMP,PIG,KG_CAP,A,1999,2.2230227154411497,
COL,MEATCONSUMP,PIG,KG_CAP,A,2000,2.12990756918196,
COL,MEATCONSUMP,PIG,KG_CAP,A,2001,1.97633359562719,
COL,MEATCONSUMP,PIG,KG_CAP,A,2002,2.12709595911411,
COL,MEATCONSUMP,PIG,KG_CAP,A,2003,2.34358327386414,
COL,MEATCONSUMP,PIG,KG_CAP,A,2004,2.40849170758215,
COL,MEATCONSUMP,PIG,KG_CAP,A,2005,2.35969925776694,
COL,MEATCONSUMP,PIG,KG_CAP,A,2006,2.7112643782896,
COL,MEATCONSUMP,PIG,KG_CAP,A,2007,3.25889544670986,
COL,MEATCONSUMP,PIG,KG_CAP,A,2008,3.15354285482038,
COL,MEATCONSUMP,PIG,KG_CAP,A,2009,3.10183610074044,
COL,MEATCONSUMP,PIG,KG_CAP,A,2010,3.52108653421049,
COL,MEATCONSUMP,PIG,KG_CAP,A,2011,3.99449214482689,
COL,MEATCONSUMP,PIG,KG_CAP,A,2012,6.10008168760934,
COL,MEATCONSUMP,PIG,KG_CAP,A,2013,5.01786701116346,
COL,MEATCONSUMP,PIG,KG_CAP,A,2014,5.454005775219869,
COL,MEATCONSUMP,PIG,KG_CAP,A,2015,5.9830374294964805,
COL,MEATCONSUMP,PIG,KG_CAP,A,2016,6.659739620803231,
COL,MEATCONSUMP,PIG,KG_CAP,A,2017,7.20349326006145,
COL,MEATCONSUMP,PIG,KG_CAP,A,2018,7.9654666885520315,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1990,7.66625765505092,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,9.78712951268485,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,10.2943792713695,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,11.0862490793456,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1994,12.2293462436186,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1995,13.3972015165966,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1996,11.3110519717872,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1997,10.4674162776041,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1998,11.9126856125895,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1999,11.541228634842902,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2000,11.696953778989599,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2001,13.6093410058227,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,14.4833792569418,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2003,14.821222548225801,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2004,15.012405389002499,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,16.1506367566389,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2006,17.7810091100963,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,19.132686476541604,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,20.598661179081603,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,20.571973595244398,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,21.3921509219072,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,21.3668318163288,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,21.9560253698282,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,24.743526774156297,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,26.051215358182397,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,27.072129122428304,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,28.299736258573297,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,29.5088390910227,
COL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,30.652982650263706,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.313136773622585,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.290691539363365,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.304623425804538,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.319130098431216,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.313469296797305,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.312099105923896,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.278718410392136,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.297165664968956,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.271466349545919,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.260316332688043,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.29024308233353496,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.279037636457332,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.25797460864495697,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.25709927081206696,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.248899159300381,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.241970530547922,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.23421648044022106,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.22930988822294895,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.22171907554408304,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.231743138810642,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.208339802914101,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.203624459850447,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.14665766231007402,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.135655335008591,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.14911160570812398,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.153235076005771,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.140882353519643,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.140900469609432,
COL,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.142467874390081,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1990,4.9067377721946,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1991,5.562171384382499,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1992,5.44074859570474,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1993,6.0532082991267515,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1994,6.22856567675137,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1995,5.98266070926387,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.17988582256535,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1997,6.74456449812533,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.79705424896088,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,1999,7.0391631189669415,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2000,7.69953215387161,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2001,6.43055850122759,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2002,7.86772243068556,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2003,7.33318354528327,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2004,7.463495585836201,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2005,8.261148588063639,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.121248277875539,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2007,9.28890994127363,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2008,8.39339800356048,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2009,8.54902152503485,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.282667857647779,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.69372568506382,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2012,8.76158568938508,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2013,7.9437662770149515,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2014,8.15957216822008,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2015,8.9352365414193,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2016,8.52931313550919,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2017,7.63189291406299,
EGY,MEATCONSUMP,BEEF,KG_CAP,A,2018,7.85543854703919,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1990,0.0330016550269127,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1991,0.0329790490922437,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1992,0.0375100856450976,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1993,0.0370055616389182,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1994,0.0349476260277037,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1995,0.0341690162273959,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1996,0.0341761849408616,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1997,0.034608303724924,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1998,0.0952407755647073,
EGY,MEATCONSUMP,PIG,KG_CAP,A,1999,0.0346328670477642,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2000,0.034568111361561,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2001,0.0328538342674076,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2002,0.0300018532484095,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2003,0.0278454132372873,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2004,0.0326674984528892,
EGY,MEATCONSUMP,PIG,KG_CAP,A,2005,0.0218533274375406,
